,Type,Name
2016,Background noise,BLEN7M_20120117_120001_25.fit.gz
2017,Background noise,BLEN7M_20120117_121503_25.fit.gz
2018,Background noise,BLEN7M_20120117_123004_25.fit.gz
2019,Background noise,BLEN7M_20120117_124505_25.fit.gz
2020,Background noise,BLEN7M_20120117_130006_25.fit.gz
2021,Background noise,BLEN7M_20120117_131508_25.fit.gz
2022,Background noise,BLEN7M_20120117_133009_25.fit.gz
2023,Background noise,BLEN7M_20120117_134510_25.fit.gz
2024,Background noise,BLEN7M_20120117_140011_25.fit.gz
2025,Background noise,BLEN7M_20120117_141512_25.fit.gz
2026,Background noise,BLEN7M_20120117_143014_25.fit.gz
2027,Background noise,BLEN7M_20120117_144515_25.fit.gz
2028,Background noise,BLEN7M_20120117_150016_25.fit.gz
2029,Type 2,BLEN7M_20120117_151518_25.fit.gz
2030,Background noise,DARO_20120117_153002_59.fit.gz
2031,Background noise,DARO_20120117_154503_59.fit.gz
2032,Background noise,INPE_20120117_160000_59.fit.gz
2033,Background noise,INPE_20120117_161500_59.fit.gz
2034,Background noise,INPE_20120117_163000_59.fit.gz
2035,Background noise,INPE_20120117_164500_59.fit.gz
2036,Background noise,INPE_20120117_170001_58.fit.gz
2037,Background noise,BIR_20120117_171501_02.fit.gz
2038,Background noise,INPE_20120117_173001_58.fit.gz
2039,Background noise,INPE_20120117_174501_58.fit.gz
2040,Background noise,INPE_20120117_180001_58.fit.gz
2041,Background noise,INPE_20120117_181501_58.fit.gz
2042,Background noise,INPE_20120117_183001_58.fit.gz
2043,Background noise,INPE_20120117_184501_58.fit.gz
2044,Background noise,INPE_20120117_190001_58.fit.gz
2045,Background noise,INPE_20120117_191501_58.fit.gz
2046,Background noise,INPE_20120117_193001_58.fit.gz
2047,Background noise,INPE_20120117_194501_58.fit.gz
2048,Background noise,ALASKA_20120117_200000_59.fit.gz
2049,Background noise,ALASKA_20120117_201500_59.fit.gz
2050,Background noise,ALASKA_20120117_203000_59.fit.gz
2051,Background noise,ALASKA_20120117_204500_59.fit.gz
2052,Background noise,ALASKA_20120117_210000_59.fit.gz
2053,Background noise,ALASKA_20120117_211500_59.fit.gz
2054,Background noise,ALASKA_20120117_213000_59.fit.gz
2055,Background noise,ALASKA_20120117_214500_59.fit.gz
2056,Background noise,ALASKA_20120117_220000_59.fit.gz
2057,Background noise,ALASKA_20120117_221500_59.fit.gz
2058,Background noise,ALASKA_20120117_223000_59.fit.gz
2059,Background noise,ALASKA_20120117_224500_59.fit.gz
2060,Background noise,ALASKA_20120117_230000_59.fit.gz
2061,Background noise,ALASKA_20120117_231500_59.fit.gz
2062,Background noise,ALASKA_20120117_233000_59.fit.gz
2063,Background noise,ALASKA_20120117_234500_59.fit.gz
2064,Background noise,ALASKA_20120118_000000_59.fit.gz
2065,Background noise,ALASKA_20120118_001500_59.fit.gz
2066,Background noise,ALASKA_20120118_003000_59.fit.gz
2067,Background noise,ALASKA_20120118_004500_59.fit.gz
2068,Background noise,ALASKA_20120118_010000_59.fit.gz
2069,Clear,RCAG_20120118_011500_59.fit.gz
2070,Clear,RCAG_20120118_013000_59.fit.gz
2071,Clear,ALMATY_20120118_014000_59.fit.gz
2072,Clear,RCAG_20120118_014500_59.fit.gz
2073,Clear,ALMATY_20120118_015500_59.fit.gz
2074,Clear,ALMATY_20120118_021000_59.fit.gz
2075,Clear,ALMATY_20120118_022500_59.fit.gz
2076,Background noise,OOTY_20120118_023000_59.fit.gz
2077,Background noise,ALMATY_20120118_024000_59.fit.gz
2078,Background noise,OOTY_20120118_024500_59.fit.gz
2079,Background noise,ALMATY_20120118_025500_59.fit.gz
2080,Background noise,OOTY_20120118_030000_59.fit.gz
2081,Clear,ALMATY_20120118_031000_59.fit.gz
2082,Background noise,OOTY_20120118_031500_59.fit.gz
2083,Clear,ALMATY_20120118_032500_59.fit.gz
2084,Background noise,OOTY_20120118_033000_59.fit.gz
2085,Background noise,ALMATY_20120118_034000_59.fit.gz
2086,Background noise,OOTY_20120118_034500_59.fit.gz
2087,Background noise,ALMATY_20120118_035500_59.fit.gz
2088,Background noise,OOTY_20120118_040000_59.fit.gz
2089,Background noise,OOTY_20120118_041500_59.fit.gz
2090,Background noise,ALMATY_20120118_042500_59.fit.gz
2091,Background noise,OOTY_20120118_043000_58.fit.gz
2092,Background noise,ALMATY_20120118_044000_59.fit.gz
2093,Background noise,OOTY_20120118_044500_58.fit.gz
2094,Background noise,ALMATY_20120118_045500_59.fit.gz
2095,Background noise,SWMC_20120118_050000_59.fit.gz
2096,Background noise,ALMATY_20120118_051000_59.fit.gz
2097,Background noise,SWMC_20120118_051500_59.fit.gz
2098,Background noise,ALMATY_20120118_052500_59.fit.gz
2099,Background noise,SWMC_20120118_053000_59.fit.gz
2100,Clear,ALMATY_20120118_054000_59.fit.gz
2101,Background noise,SWMC_20120118_054500_59.fit.gz
2102,Background noise,ALMATY_20120118_055500_59.fit.gz
2103,Background noise,SWMC_20120118_060000_59.fit.gz
2104,Background noise,ALMATY_20120118_061000_59.fit.gz
2105,Background noise,SWMC_20120118_061500_59.fit.gz
2106,Background noise,ALMATY_20120118_062500_59.fit.gz
2107,Background noise,SWMC_20120118_063000_59.fit.gz
2108,Clear,KRIM_20120118_063953_00.fit.gz
2109,Background noise,SWMC_20120118_064500_59.fit.gz
2110,Clear,KRIM_20120118_065453_00.fit.gz
2111,Background noise,SWMC_20120118_070000_59.fit.gz
2112,Clear,KRIM_20120118_070953_00.fit.gz
2113,Background noise,SWMC_20120118_071500_59.fit.gz
2114,Clear,KRIM_20120118_072453_00.fit.gz
2115,Background noise,SWMC_20120118_073000_59.fit.gz
2116,Background noise,KRIM_20120118_073953_00.fit.gz
2117,Background noise,SWMC_20120118_074500_59.fit.gz
2118,Background noise,KRIM_20120118_075453_00.fit.gz
2119,Background noise,BLEN7M_20120118_080001_25.fit.gz
2120,Clear,KRIM_20120118_080953_00.fit.gz
2121,Type 2,BLEN7M_20120118_081503_25.fit.gz
2122,Background noise,KRIM_20120118_082453_00.fit.gz
2123,Type 2,BLEN7M_20120118_083004_25.fit.gz
2124,Background noise,KRIM_20120118_083954_00.fit.gz
2125,Background noise,BLEN7M_20120118_084505_25.fit.gz
2126,Background noise,BLEN7M_20120118_090006_25.fit.gz
2127,Background noise,BLEN7M_20120118_091508_25.fit.gz
2128,Type 3,KRIM_20120118_092454_00.fit.gz
2129,Type 3,BLEN7M_20120118_093009_25.fit.gz
2130,Background noise,BLEN7M_20120118_094510_25.fit.gz
2131,Background noise,KRIM_20120118_095454_00.fit.gz
2132,Background noise,BLEN7M_20120118_100011_25.fit.gz
2133,Background noise,BLEN7M_20120118_101513_25.fit.gz
2134,Type 2,BLEN7M_20120118_103014_25.fit.gz
2135,Type 2,BLEN7M_20120118_104515_25.fit.gz
2136,Clear,KRIM_20120118_105454_00.fit.gz
2137,Background noise,DARO_20120118_110002_59.fit.gz
2138,Background noise,KRIM_20120118_110954_00.fit.gz
2139,Background noise,DARO_20120118_111502_59.fit.gz
2140,Type 3,KRIM_20120118_112454_00.fit.gz
2141,Clear,MRTU_20120118_113000_59.fit.gz
2142,Type 3,KRIM_20120118_113954_00.fit.gz
2143,Background noise,MRTU_20120118_114500_59.fit.gz
2144,Background noise,MRTU_20120118_120000_59.fit.gz
2145,Background noise,DARO_20120118_121501_59.fit.gz
2146,Background noise,DARO_20120118_123001_59.fit.gz
2147,Background noise,DARO_20120118_124501_59.fit.gz
2148,Background noise,DARO_20120118_130001_59.fit.gz
2149,Background noise,DARO_20120118_131501_59.fit.gz
2150,Background noise,DARO_20120118_133001_59.fit.gz
2151,Background noise,DARO_20120118_134501_59.fit.gz
2152,Background noise,DARO_20120118_140001_59.fit.gz
2153,Background noise,DARO_20120118_141502_59.fit.gz
2154,Background noise,DARO_20120118_143002_59.fit.gz
2155,Background noise,DARO_20120118_144502_59.fit.gz
2156,Background noise,DARO_20120118_150002_59.fit.gz
2157,Background noise,DARO_20120118_151502_59.fit.gz
2158,Background noise,DARO_20120118_153002_59.fit.gz
2159,Background noise,DARO_20120118_154503_59.fit.gz
2160,Background noise,UNAM_20120118_160001_59.fit.gz
2161,Background noise,UNAM_20120118_161502_59.fit.gz
2162,Background noise,UNAM_20120118_163002_59.fit.gz
2163,Background noise,UNAM_20120118_164502_59.fit.gz
2164,Background noise,UNAM_20120118_170002_59.fit.gz
2165,Background noise,UNAM_20120118_171502_59.fit.gz
2166,Background noise,UNAM_20120118_173002_59.fit.gz
2167,Background noise,UNAM_20120118_174503_59.fit.gz
2168,Background noise,UNAM_20120118_180003_59.fit.gz
2169,Background noise,UNAM_20120118_181503_59.fit.gz
2170,Background noise,UNAM_20120118_183003_59.fit.gz
2171,Background noise,UNAM_20120118_184503_59.fit.gz
2172,Background noise,UNAM_20120118_190003_59.fit.gz
2173,Background noise,UNAM_20120118_191503_59.fit.gz
2174,Background noise,UNAM_20120118_193004_59.fit.gz
2175,Background noise,UNAM_20120118_194504_59.fit.gz
2176,Background noise,UNAM_20120118_200004_59.fit.gz
2177,Background noise,UNAM_20120118_201504_59.fit.gz
2178,Background noise,UNAM_20120118_203004_59.fit.gz
2179,Background noise,UNAM_20120118_204504_59.fit.gz
2180,Background noise,UNAM_20120118_210005_59.fit.gz
2181,Background noise,UNAM_20120118_211505_59.fit.gz
2182,Background noise,UNAM_20120118_213005_59.fit.gz
2183,Background noise,UNAM_20120118_214505_59.fit.gz
2184,Background noise,UNAM_20120118_220005_59.fit.gz
2185,Background noise,DAROLOW_20120118_220419_59.fit.gz
2186,Background noise,UNAM_20120118_221505_59.fit.gz
2187,Background noise,UNAM_20120118_223005_59.fit.gz
2188,Background noise,UNAM_20120118_224506_59.fit.gz
2189,Background noise,ALASKA_20120118_230000_59.fit.gz
2190,Background noise,ALASKA_20120118_231500_59.fit.gz
2191,Background noise,ALASKA_20120118_233000_59.fit.gz
2192,Background noise,ALASKA_20120118_234500_59.fit.gz
2193,Background noise,ALASKA_20120119_000000_59.fit.gz
2194,Background noise,ALASKA_20120119_001500_59.fit.gz
2195,Background noise,ALASKA_20120119_003000_59.fit.gz
2196,Background noise,ALASKA_20120119_004500_59.fit.gz
2197,Background noise,ALASKA_20120119_010000_59.fit.gz
2198,Background noise,ALMATY_20120119_014000_59.fit.gz
2199,Background noise,ALMATY_20120119_015500_59.fit.gz
2200,Background noise,SSRT_20120119_020000_59.fit.gz
2201,Background noise,ALMATY_20120119_021000_59.fit.gz
2202,Background noise,SSRT_20120119_021500_59.fit.gz
2203,Background noise,ALMATY_20120119_022500_59.fit.gz
2204,Background noise,RCAG_20120119_023000_59.fit.gz
2205,Background noise,SSRT_20120119_024500_59.fit.gz
2206,Background noise,ALMATY_20120119_025500_59.fit.gz
2207,Background noise,SSRT_20120119_030000_59.fit.gz
2208,Background noise,ALMATY_20120119_031000_59.fit.gz
2209,Background noise,SSRT_20120119_031500_59.fit.gz
2210,Clear,ALMATY_20120119_032500_59.fit.gz
2211,Background noise,SSRT_20120119_033000_59.fit.gz
2212,Background noise,ALMATY_20120119_034000_59.fit.gz
2213,Background noise,SSRT_20120119_034500_59.fit.gz
2214,Background noise,ALMATY_20120119_035500_59.fit.gz
2215,Background noise,MRTU_20120119_040010_59.fit.gz
2216,Background noise,MRTU_20120119_041525_59.fit.gz
2217,Background noise,ALMATY_20120119_042500_59.fit.gz
2218,Background noise,MRTU_20120119_043031_59.fit.gz
2219,Background noise,ALMATY_20120119_044000_59.fit.gz
2220,Background noise,MRTU_20120119_044531_59.fit.gz
2221,Background noise,SWMC_20120119_050000_59.fit.gz
2222,Type 2,KRIM_20120119_051013_00.fit.gz
2223,Background noise,SWMC_20120119_051500_59.fit.gz
2224,Type 2,KRIM_20120119_052513_00.fit.gz
2225,Background noise,SWMC_20120119_053000_59.fit.gz
2226,Type 2,KRIM_20120119_054013_00.fit.gz
2227,Background noise,SWMC_20120119_054500_59.fit.gz
2228,Background noise,KRIM_20120119_055513_00.fit.gz
2229,Background noise,SWMC_20120119_060000_59.fit.gz
2230,Background noise,KRIM_20120119_061013_00.fit.gz
2231,Background noise,SWMC_20120119_061500_59.fit.gz
2232,Background noise,KRIM_20120119_062513_00.fit.gz
2233,Background noise,SWMC_20120119_063000_59.fit.gz
2234,Background noise,KRIM_20120119_064013_00.fit.gz
2235,Background noise,SWMC_20120119_064500_59.fit.gz
2236,Background noise,KRIM_20120119_065513_00.fit.gz
2237,Background noise,SWMC_20120119_070000_59.fit.gz
2238,Background noise,KRIM_20120119_071013_00.fit.gz
2239,Background noise,SWMC_20120119_071500_59.fit.gz
2240,Background noise,KRIM_20120119_072513_00.fit.gz
2241,Background noise,SWMC_20120119_073000_59.fit.gz
2242,Background noise,KRIM_20120119_074013_00.fit.gz
2243,Background noise,SWMC_20120119_074500_59.fit.gz
2244,Background noise,KRIM_20120119_075513_00.fit.gz
2245,Background noise,BLEN7M_20120119_080001_25.fit.gz
2246,Background noise,KRIM_20120119_081013_00.fit.gz
2247,Type 2,BLEN7M_20120119_081503_25.fit.gz
2248,Type 3,KRIM_20120119_082513_00.fit.gz
2249,Background noise,BLEN7M_20120119_083004_25.fit.gz
2250,Background noise,KRIM_20120119_084014_00.fit.gz
2251,Background noise,BLEN7M_20120119_084505_25.fit.gz
2252,Background noise,KRIM_20120119_085513_00.fit.gz
2253,Background noise,BLEN7M_20120119_090006_25.fit.gz
2254,Type 3,KRIM_20120119_091014_00.fit.gz
2255,Background noise,BLEN7M_20120119_091508_25.fit.gz
2256,Clear,KRIM_20120119_092514_00.fit.gz
2257,Background noise,BLEN7M_20120119_093009_25.fit.gz
2258,Background noise,KRIM_20120119_094014_00.fit.gz
2259,Background noise,BLEN7M_20120119_094510_25.fit.gz
2260,Clear,KRIM_20120119_095514_00.fit.gz
2261,Background noise,BLEN7M_20120119_100011_25.fit.gz
2262,Background noise,KRIM_20120119_101014_00.fit.gz
2263,Background noise,BLEN7M_20120119_101513_25.fit.gz
2264,Background noise,KRIM_20120119_102514_00.fit.gz
2265,Background noise,BLEN7M_20120119_103014_25.fit.gz
2266,Type 3,KRIM_20120119_104014_00.fit.gz
2267,Background noise,BLEN7M_20120119_104515_25.fit.gz
2268,Type 3,KRIM_20120119_105514_00.fit.gz
2269,Background noise,BLEN7M_20120119_110016_25.fit.gz
2270,Type 3,KRIM_20120119_111014_00.fit.gz
2271,Background noise,BLEN7M_20120119_111518_25.fit.gz
2272,Clear,KRIM_20120119_112514_00.fit.gz
2273,Background noise,MRTV_20120119_113000_59.fit.gz
2274,Background noise,KRIM_20120119_114014_00.fit.gz
2275,Background noise,OSRA_20120119_114500_59.fit.gz
2276,Background noise,BLEN7M_20120119_120002_25.fit.gz
2277,Background noise,BLEN7M_20120119_121502_25.fit.gz
2278,Background noise,BLEN7M_20120119_123002_25.fit.gz
2279,Background noise,BLEN7M_20120119_124502_25.fit.gz
2280,Background noise,BLEN7M_20120119_130002_25.fit.gz
2281,Background noise,BLEN7M_20120119_131502_25.fit.gz
2282,Background noise,BLEN7M_20120119_133002_25.fit.gz
2283,Background noise,BLEN7M_20120119_134502_25.fit.gz
2284,Background noise,BLEN7M_20120119_140002_25.fit.gz
2285,Background noise,DARO-LOW_20120119_141502_59.fit.gz
2286,Background noise,DARO-LOW_20120119_143002_59.fit.gz
2287,Background noise,DARO-LOW_20120119_144502_59.fit.gz
2288,Background noise,DARO-LOW_20120119_150002_59.fit.gz
2289,Background noise,DARO-LOW_20120119_151502_59.fit.gz
2290,Background noise,DARO-LOW_20120119_153002_59.fit.gz
2291,Background noise,DARO-LOW_20120119_154503_59.fit.gz
2292,Background noise,UNAM_20120119_160001_59.fit.gz
2293,Background noise,UNAM_20120119_161502_59.fit.gz
2294,Background noise,UNAM_20120119_163002_59.fit.gz
2295,Background noise,UNAM_20120119_164502_59.fit.gz
2296,Background noise,UNAM_20120119_170002_59.fit.gz
2297,Background noise,UNAM_20120119_171502_59.fit.gz
2298,Background noise,UNAM_20120119_173002_59.fit.gz
2299,Background noise,UNAM_20120119_174503_59.fit.gz
2300,Background noise,UNAM_20120119_180003_59.fit.gz
2301,Background noise,UNAM_20120119_181503_59.fit.gz
2302,Background noise,UNAM_20120119_183003_59.fit.gz
2303,Background noise,UNAM_20120119_184503_59.fit.gz
2304,Background noise,UNAM_20120119_190003_59.fit.gz
2305,Background noise,DARO-LOW_20120119_190758_59.fit.gz
2306,Background noise,UNAM_20120119_191503_59.fit.gz
2307,Background noise,UNAM_20120119_193004_59.fit.gz
2308,Background noise,DARO-LOW_20120119_193429_59.fit.gz
2309,Background noise,UNAM_20120119_194504_59.fit.gz
2310,Background noise,DARO-LOW_20120119_194930_59.fit.gz
2311,Background noise,UNAM_20120119_200004_59.fit.gz
2312,Background noise,UNAM_20120119_201504_59.fit.gz
2313,Background noise,DARO_20120119_203027_59.fit.gz
2314,Background noise,DARO-LOW_20120119_203429_59.fit.gz
2315,Background noise,UNAM_20120119_204504_59.fit.gz
2316,Background noise,UNAM_20120119_210005_59.fit.gz
2317,Background noise,UNAM_20120119_211505_59.fit.gz
2318,Background noise,UNAM_20120119_213005_59.fit.gz
2319,Background noise,UNAM_20120119_214505_59.fit.gz
2320,Background noise,UNAM_20120119_220005_59.fit.gz
2321,Background noise,UNAM_20120119_221505_59.fit.gz
2322,Background noise,UNAM_20120119_223005_59.fit.gz
2323,Background noise,UNAM_20120119_224506_59.fit.gz
2324,Background noise,ALASKA_20120119_230000_59.fit.gz
2325,Background noise,ALASKA_20120119_231500_59.fit.gz
2326,Background noise,ALASKA_20120119_233000_59.fit.gz
2327,Background noise,ALASKA_20120119_234500_59.fit.gz
